origin-city,origin-state,destination-city,destination-state,hours
Bismarck,North Dakota,Chicago,Ill.,35.83
Bismarck,North Dakota,Charleston,S.C.,75.75
Bismarck,North Dakota,Cincinnati,Ohio,41.83
Bismarck,North Dakota,Saint Louis,Mo.,42.00
Bismarck,North Dakota,Omaha,Nebr.,30.92
Bismarck,North Dakota,San Francisco,Cal.,94.75
Cincinnati,Ohio,Boston,Mass.,30.42
Cincinnati,Ohio,New York,N.Y.,23.00
Cincinnati,Ohio,Philadelphia,Pa.,20.83
Cincinnati,Ohio,Baltimore,Md.,17.50
Cincinnati,Ohio,Washington,D.C.,16.33
Cincinnati,Ohio,Pittsburg,Pa.,10.42
Cincinnati,Ohio,Chicago,Ill.,10.00
Cincinnati,Ohio,Charleston,S.C.,36.75
Cincinnati,Ohio,Saint Louis,Mo.,9.50
Cincinnati,Ohio,Omaha,Nebr.,30.75
Cincinnati,Ohio,San Francisco,Cal.,82.75
Cleveland,Ohio,Boston,Mass.,23.58
Cleveland,Ohio,New York,N.Y.,19.50
Cleveland,Ohio,Philadelphia,Pa.,19.67
Cleveland,Ohio,Baltimore,Md.,20.33
Cleveland,Ohio,Washington,D.C.,21.33
Cleveland,Ohio,Pittsburg,Pa.,6.75
Cleveland,Ohio,Chicago,Ill.,11.17
Cleveland,Ohio,Charleston,S.C.,39.75
Cleveland,Ohio,Cincinnati,Ohio,10.00
Cleveland,Ohio,Saint Louis,Mo.,15.50
Cleveland,Ohio,Omaha,Nebr.,28.42
Cleveland,Ohio,San Francisco,Cal.,79.92
Columbus,Ohio,Boston,Mass.,26.67
Columbus,Ohio,New York,N.Y.,19.83
Columbus,Ohio,Philadelphia,Pa.,16.25
Columbus,Ohio,Baltimore,Md.,18.67
Columbus,Ohio,Washington,D.C.,17.67
Columbus,Ohio,Pittsburg,Pa.,5.67
Columbus,Ohio,Chicago,Ill.,9.83
Columbus,Ohio,Charleston,S.C.,35.00
Columbus,Ohio,Cincinnati,Ohio,4.50
Columbus,Ohio,Saint Louis,Mo.,12.00
Columbus,Ohio,Omaha,Nebr.,30.50
Columbus,Ohio,San Francisco,Cal.,82.25
Toledo,Ohio,Boston,Mass.,24.67
Toledo,Ohio,New York,N.Y.,20.58
Toledo,Ohio,Philadelphia,Pa.,21.83
Toledo,Ohio,Baltimore,Md.,22.50
Toledo,Ohio,Washington,D.C.,23.50
Toledo,Ohio,Pittsburg,Pa.,9.58
Toledo,Ohio,Chicago,Ill.,7.75
Toledo,Ohio,Charleston,S.C.,41.75
Toledo,Ohio,Cincinnati,Ohio,7.00
Toledo,Ohio,Saint Louis,Mo.,13.42
Toledo,Ohio,Omaha,Nebr.,25.00
Toledo,Ohio,San Francisco,Cal.,77.75
Vinita,Oklahoma,Boston,Mass.,48.67
Vinita,Oklahoma,New York,N.Y.,42.00
Vinita,Oklahoma,Philadelphia,Pa.,39.67
Vinita,Oklahoma,Baltimore,Md.,39.00
Vinita,Oklahoma,Washington,D.C.,41.00
Vinita,Oklahoma,Pittsburg,Pa.,28.83
Vinita,Oklahoma,Chicago,Ill.,27.50
Vinita,Oklahoma,Charleston,S.C.,50.75
Vinita,Oklahoma,Cincinnati,Ohio,25.50
Vinita,Oklahoma,Saint Louis,Mo.,15.50
Vinita,Oklahoma,Omaha,Nebr.,18.00
Vinita,Oklahoma,San Francisco,Cal.,95.25
Portland,Oregon,Boston,Mass.,117.33
Portland,Oregon,New York,N.Y.,114.50
Portland,Oregon,Philadelphia,Pa.,116.50
Portland,Oregon,Baltimore,Md.,113.33
Portland,Oregon,Washington,D.C.,114.50
Portland,Oregon,Pittsburg,Pa.,105.83
Portland,Oregon,Chicago,Ill.,87.83
Portland,Oregon,Charleston,S.C.,125.67
Portland,Oregon,Cincinnati,Ohio,100.33
Portland,Oregon,Saint Louis,Mo.,99.83
Portland,Oregon,Omaha,Nebr.,74.00
Portland,Oregon,San Francisco,Cal.,39.25
Salem,Oregon,Boston,Mass.,119.33
Salem,Oregon,New York,N.Y.,116.50
Salem,Oregon,Philadelphia,Pa.,118.50
Salem,Oregon,Baltimore,Md.,115.33
Salem,Oregon,Washington,D.C.,116.50
Salem,Oregon,Pittsburg,Pa.,107.83
Salem,Oregon,Chicago,Ill.,90.83
Salem,Oregon,Charleston,S.C.,127.75
Salem,Oregon,Cincinnati,Ohio,102.33
Salem,Oregon,Saint Louis,Mo.,100.83
Salem,Oregon,Omaha,Nebr.,76.00
Salem,Oregon,San Francisco,Cal.,37.75
Harrisburg,Pennsylvania,Boston,Mass.,12.50
Harrisburg,Pennsylvania,New York,N.Y.,6.00
Harrisburg,Pennsylvania,Philadelphia,Pa.,3.08
Harrisburg,Pennsylvania,Baltimore,Md.,3.00
Harrisburg,Pennsylvania,Washington,D.C.,4.00
Harrisburg,Pennsylvania,Pittsburg,Pa.,8.33
Harrisburg,Pennsylvania,Chicago,Ill.,19.00
Harrisburg,Pennsylvania,Charleston,S.C.,22.00
Harrisburg,Pennsylvania,Cincinnati,Ohio,20.00
Harrisburg,Pennsylvania,Saint Louis,Mo.,19.62
Harrisburg,Pennsylvania,Omaha,Nebr.,40.25
Harrisburg,Pennsylvania,San Francisco,Cal.,89.47
Philadelphia,Pennsylvania,Boston,Mass.,9.83
Philadelphia,Pennsylvania,New York,N.Y.,3.00
Philadelphia,Pennsylvania,Baltimore,Md.,2.33
Philadelphia,Pennsylvania,Washington,D.C.,3.42
Philadelphia,Pennsylvania,Pittsburg,Pa.,10.00
Philadelphia,Pennsylvania,Chicago,Ill.,21.25
Philadelphia,Pennsylvania,Charleston,S.C.,21.00
Philadelphia,Pennsylvania,Cincinnati,Ohio,20.17
Philadelphia,Pennsylvania,Saint Louis,Mo.,21.83
Philadelphia,Pennsylvania,Omaha,Nebr.,41.50
Philadelphia,Pennsylvania,San Francisco,Cal.,93.47
Pittsburg,Pennsylvania,Boston,Mass.,20.00
Pittsburg,Pennsylvania,New York,N.Y.,13.00
Pittsburg,Pennsylvania,Philadelphia,Pa.,10.83
Pittsburg,Pennsylvania,Baltimore,Md.,11.50
Pittsburg,Pennsylvania,Washington,D.C.,12.50
Pittsburg,Pennsylvania,Chicago,Ill.,13.75
Pittsburg,Pennsylvania,Charleston,S.C.,32.00
Pittsburg,Pennsylvania,Cincinnati,Ohio,10.50
Pittsburg,Pennsylvania,Saint Louis,Mo.,14.67
Pittsburg,Pennsylvania,Omaha,Nebr.,34.00
Pittsburg,Pennsylvania,San Francisco,Cal.,86.50
Scranton,Pennsylvania,Boston,Mass.,12.25
Scranton,Pennsylvania,New York,N.Y.,4.50
Scranton,Pennsylvania,Philadelphia,Pa.,8.17
Scranton,Pennsylvania,Baltimore,Md.,10.52
Scranton,Pennsylvania,Washington,D.C.,11.75
Scranton,Pennsylvania,Pittsburg,Pa.,12.00
Scranton,Pennsylvania,Chicago,Ill.,20.75
Scranton,Pennsylvania,Charleston,S.C.,26.42
Scranton,Pennsylvania,Cincinnati,Ohio,24.00
Scranton,Pennsylvania,Saint Louis,Mo.,36.43
Scranton,Pennsylvania,Omaha,Nebr.,32.33
Scranton,Pennsylvania,San Francisco,Cal.,90.17
Williamsport,Pennsylvania,Boston,Mass.,16.58
Williamsport,Pennsylvania,New York,N.Y.,10.08
Williamsport,Pennsylvania,Philadelphia,Pa.,6.00
Williamsport,Pennsylvania,Baltimore,Md.,6.00
Williamsport,Pennsylvania,Washington,D.C.,7.00
Williamsport,Pennsylvania,Pittsburg,Pa.,12.00
Williamsport,Pennsylvania,Chicago,Ill.,24.58
Williamsport,Pennsylvania,Charleston,S.C.,27.58
Williamsport,Pennsylvania,Cincinnati,Ohio,21.00
Williamsport,Pennsylvania,Saint Louis,Mo.,29.50
Williamsport,Pennsylvania,Omaha,Nebr.,38.00
Williamsport,Pennsylvania,San Francisco,Cal.,90.00
Newport,Rhode Island,Boston,Mass.,2.50
Newport,Rhode Island,New York,N.Y.,8.50
Newport,Rhode Island,Philadelphia,Pa.,11.50
Newport,Rhode Island,Baltimore,Md.,14.50
Newport,Rhode Island,Washington,D.C.,15.50
Newport,Rhode Island,Pittsburg,Pa.,22.83
Newport,Rhode Island,Chicago,Ill.,35.25
Newport,Rhode Island,Charleston,S.C.,33.25
Newport,Rhode Island,Cincinnati,Ohio,31.67
Newport,Rhode Island,Saint Louis,Mo.,44.00
Newport,Rhode Island,Omaha,Nebr.,53.50
Newport,Rhode Island,San Francisco,Cal.,103.47
Providence,Rhode Island,Boston,Mass.,1.00
Providence,Rhode Island,New York,N.Y.,5.00
Providence,Rhode Island,Philadelphia,Pa.,9.00
Providence,Rhode Island,Baltimore,Md.,12.00
Providence,Rhode Island,Washington,D.C.,13.00
Providence,Rhode Island,Pittsburg,Pa.,19.33
Providence,Rhode Island,Chicago,Ill.,32.75
Providence,Rhode Island,Charleston,S.C.,31.75
Providence,Rhode Island,Cincinnati,Ohio,29.17
Providence,Rhode Island,Saint Louis,Mo.,41.50
Providence,Rhode Island,Omaha,Nebr.,50.00
Providence,Rhode Island,San Francisco,Cal.,100.47
Charleston,South Carolina,Boston,Mass.,27.33
Charleston,South Carolina,New York,N.Y.,21.33
Charleston,South Carolina,Philadelphia,Pa.,18.67
Charleston,South Carolina,Baltimore,Md.,16.67
Charleston,South Carolina,Washington,D.C.,15.33
Charleston,South Carolina,Pittsburg,Pa.,28.75
Charleston,South Carolina,Chicago,Ill.,40.25
Charleston,South Carolina,Cincinnati,Ohio,30.08
Charleston,South Carolina,Saint Louis,Mo.,36.17
Charleston,South Carolina,Omaha,Nebr.,58.50
Charleston,South Carolina,San Francisco,Cal.,108.47
Columbia,South Carolina,Boston,Mass.,29.58
Columbia,South Carolina,New York,N.Y.,22.08
Columbia,South Carolina,Philadelphia,Pa.,23.75
Columbia,South Carolina,Baltimore,Md.,20.00
Columbia,South Carolina,Washington,D.C.,19.33
Columbia,South Carolina,Pittsburg,Pa.,32.75
Columbia,South Carolina,Chicago,Ill.,42.50
Columbia,South Carolina,Charleston,S.C.,4.00
Columbia,South Carolina,Cincinnati,Ohio,32.50
Columbia,South Carolina,Saint Louis,Mo.,46.17
Columbia,South Carolina,Omaha,Nebr.,58.75
Columbia,South Carolina,San Francisco,Cal.,110.47
Port Royal,South Carolina,Boston,Mass.,31.58
Port Royal,South Carolina,New York,N.Y.,25.08
Port Royal,South Carolina,Philadelphia,Pa.,23.00
Port Royal,South Carolina,Baltimore,Md.,20.00
Port Royal,South Carolina,Washington,D.C.,20.33
Port Royal,South Carolina,Pittsburg,Pa.,32.75
Port Royal,South Carolina,Chicago,Ill.,40.50
Port Royal,South Carolina,Charleston,S.C.,5.00
Port Royal,South Carolina,Cincinnati,Ohio,37.50
Port Royal,South Carolina,Saint Louis,Mo.,39.17
Port Royal,South Carolina,Omaha,Nebr.,60.75
Port Royal,South Carolina,San Francisco,Cal.,108.47
Deadwood,South Dakota,Boston,Mass.,65.83
Deadwood,South Dakota,New York,N.Y.,65.50
Deadwood,South Dakota,Philadelphia,Pa.,67.67
Deadwood,South Dakota,Baltimore,Md.,65.50
Deadwood,South Dakota,Washington,D.C.,66.50
Deadwood,South Dakota,Pittsburg,Pa.,50.83
Deadwood,South Dakota,Chicago,Ill.,39.83
Deadwood,South Dakota,Charleston,S.C.,90.75
Deadwood,South Dakota,Cincinnati,Ohio,45.00
Deadwood,South Dakota,Saint Louis,Mo.,40.00
Deadwood,South Dakota,Omaha,Nebr.,25.33
Deadwood,South Dakota,San Francisco,Cal.,89.47
Yankton,South Dakota,Boston,Mass.,52.83
Yankton,South Dakota,New York,N.Y.,50.50
Yankton,South Dakota,Philadelphia,Pa.,50.17
Yankton,South Dakota,Baltimore,Md.,48.50
Yankton,South Dakota,Washington,D.C.,50.00
Yankton,South Dakota,Pittsburg,Pa.,35.33
Yankton,South Dakota,Chicago,Ill.,26.33
Yankton,South Dakota,Charleston,S.C.,60.25
Yankton,South Dakota,Cincinnati,Ohio,37.50
Yankton,South Dakota,Saint Louis,Mo.,24.50
Yankton,South Dakota,Omaha,Nebr.,9.25
Yankton,South Dakota,San Francisco,Cal.,73.75
Chattanooga,Tennessee,Boston,Mass.,39.00
Chattanooga,Tennessee,New York,N.Y.,31.83
Chattanooga,Tennessee,Philadelphia,Pa.,29.00
Chattanooga,Tennessee,Baltimore,Md.,27.38
Chattanooga,Tennessee,Washington,D.C.,26.38
Chattanooga,Tennessee,Pittsburg,Pa.,24.00
Chattanooga,Tennessee,Chicago,Ill.,24.00
Chattanooga,Tennessee,Charleston,S.C.,27.00
Chattanooga,Tennessee,Cincinnati,Ohio,12.67
Chattanooga,Tennessee,Saint Louis,Mo.,18.00
Chattanooga,Tennessee,Omaha,Nebr.,42.00
Chattanooga,Tennessee,San Francisco,Cal.,92.47
Knoxville,Tennessee,Boston,Mass.,35.00
Knoxville,Tennessee,New York,N.Y.,27.40
Knoxville,Tennessee,Philadelphia,Pa.,24.00
Knoxville,Tennessee,Baltimore,Md.,21.88
Knoxville,Tennessee,Washington,D.C.,20.38
Knoxville,Tennessee,Pittsburg,Pa.,30.00
Knoxville,Tennessee,Chicago,Ill.,30.00
Knoxville,Tennessee,Charleston,S.C.,33.00
Knoxville,Tennessee,Cincinnati,Ohio,17.67
Knoxville,Tennessee,Saint Louis,Mo.,25.00
Knoxville,Tennessee,Omaha,Nebr.,48.00
Knoxville,Tennessee,San Francisco,Cal.,98.47
Memphis,Tennessee,Boston,Mass.,49.00
Memphis,Tennessee,New York,N.Y.,40.00
Memphis,Tennessee,Philadelphia,Pa.,37.00
Memphis,Tennessee,Baltimore,Md.,34.88
Memphis,Tennessee,Washington,D.C.,32.38
Memphis,Tennessee,Pittsburg,Pa.,31.00
Memphis,Tennessee,Chicago,Ill.,30.00
Memphis,Tennessee,Charleston,S.C.,45.00
Memphis,Tennessee,Cincinnati,Ohio,17.00
Memphis,Tennessee,Saint Louis,Mo.,23.58
Memphis,Tennessee,Omaha,Nebr.,36.25
Memphis,Tennessee,San Francisco,Cal.,88.47
Nashville,Tennessee,Boston,Mass.,38.50
Nashville,Tennessee,New York,N.Y.,33.67
Nashville,Tennessee,Philadelphia,Pa.,31.33
Nashville,Tennessee,Baltimore,Md.,28.67
Nashville,Tennessee,Washington,D.C.,27.67
Nashville,Tennessee,Pittsburg,Pa.,20.67
Nashville,Tennessee,Chicago,Ill.,22.50
Nashville,Tennessee,Charleston,S.C.,40.42
Nashville,Tennessee,Cincinnati,Ohio,10.08
Nashville,Tennessee,Saint Louis,Mo.,12.33
Nashville,Tennessee,Omaha,Nebr.,30.67
Nashville,Tennessee,San Francisco,Cal.,82.47
Austin,Texas,Boston,Mass.,79.50
Austin,Texas,New York,N.Y.,71.50
Austin,Texas,Philadelphia,Pa.,70.25
Austin,Texas,Baltimore,Md.,67.00
Austin,Texas,Washington,D.C.,66.00
Austin,Texas,Pittsburg,Pa.,64.67
Austin,Texas,Chicago,Ill.,50.33
Austin,Texas,Charleston,S.C.,61.50
Austin,Texas,Cincinnati,Ohio,54.33
Austin,Texas,Saint Louis,Mo.,40.00
Austin,Texas,Omaha,Nebr.,68.33
Austin,Texas,San Francisco,Cal.,88.25
Galveston,Texas,Boston,Mass.,63.33
Galveston,Texas,New York,N.Y.,56.50
Galveston,Texas,Philadelphia,Pa.,54.17
Galveston,Texas,Baltimore,Md.,52.50
Galveston,Texas,Washington,D.C.,51.50
Galveston,Texas,Pittsburg,Pa.,62.33
Galveston,Texas,Chicago,Ill.,51.00
Galveston,Texas,Charleston,S.C.,55.42
Galveston,Texas,Cincinnati,Ohio,56.00
Galveston,Texas,Saint Louis,Mo.,47.75
Galveston,Texas,Omaha,Nebr.,67.00
Galveston,Texas,San Francisco,Cal.,95.75
San Antonio,Texas,Boston,Mass.,69.83
San Antonio,Texas,New York,N.Y.,63.00
San Antonio,Texas,Philadelphia,Pa.,59.67
San Antonio,Texas,Baltimore,Md.,60.00
San Antonio,Texas,Washington,D.C.,57.00
San Antonio,Texas,Pittsburg,Pa.,57.83
San Antonio,Texas,Chicago,Ill.,58.50
San Antonio,Texas,Charleston,S.C.,62.42
San Antonio,Texas,Cincinnati,Ohio,59.50
San Antonio,Texas,Saint Louis,Mo.,49.25
San Antonio,Texas,Omaha,Nebr.,63.50
San Antonio,Texas,San Francisco,Cal.,83.75
Sherman,Texas,Boston,Mass.,69.83
Sherman,Texas,New York,N.Y.,62.00
Sherman,Texas,Philadelphia,Pa.,60.00
Sherman,Texas,Baltimore,Md.,58.50
Sherman,Texas,Washington,D.C.,57.33
Sherman,Texas,Pittsburg,Pa.,54.00
Sherman,Texas,Chicago,Ill.,40.25
Sherman,Texas,Charleston,S.C.,65.25
Sherman,Texas,Cincinnati,Ohio,36.83
Sherman,Texas,Saint Louis,Mo.,28.50
Sherman,Texas,Omaha,Nebr.,42.00
Sherman,Texas,San Francisco,Cal.,95.75
Ogden,Utah,Boston,Mass.,87.50
Ogden,Utah,New York,N.Y.,70.50
Ogden,Utah,Philadelphia,Pa.,75.67
Ogden,Utah,Baltimore,Md.,74.00
Ogden,Utah,Washington,D.C.,75.00
Ogden,Utah,Pittsburg,Pa.,60.83
Ogden,Utah,Chicago,Ill.,44.50
Ogden,Utah,Charleston,S.C.,93.75
Ogden,Utah,Cincinnati,Ohio,62.00
Ogden,Utah,Saint Louis,Mo.,50.50
Ogden,Utah,Omaha,Nebr.,31.00
Ogden,Utah,San Francisco,Cal.,29.17
Salt Lake City,Utah,Boston,Mass.,88.50
Salt Lake City,Utah,New York,N.Y.,71.50
Salt Lake City,Utah,Philadelphia,Pa.,76.67
Salt Lake City,Utah,Baltimore,Md.,75.00
Salt Lake City,Utah,Washington,D.C.,76.00
Salt Lake City,Utah,Pittsburg,Pa.,61.83
Salt Lake City,Utah,Chicago,Ill.,45.50
Salt Lake City,Utah,Charleston,S.C.,94.75
Salt Lake City,Utah,Cincinnati,Ohio,61.00
Salt Lake City,Utah,Saint Louis,Mo.,50.50
Salt Lake City,Utah,Omaha,Nebr.,34.00
Salt Lake City,Utah,San Francisco,Cal.,34.75
Montpelier,Vermont,Boston,Mass.,6.50
Montpelier,Vermont,New York,N.Y.,10.25
Montpelier,Vermont,Philadelphia,Pa.,13.08
Montpelier,Vermont,Baltimore,Md.,16.58
Montpelier,Vermont,Washington,D.C.,17.58
Montpelier,Vermont,Pittsburg,Pa.,25.00
Montpelier,Vermont,Chicago,Ill.,35.33
Montpelier,Vermont,Charleston,S.C.,34.33
Montpelier,Vermont,Cincinnati,Ohio,35.58
Montpelier,Vermont,Saint Louis,Mo.,48.42
Montpelier,Vermont,Omaha,Nebr.,57.50
Montpelier,Vermont,San Francisco,Cal.,103.75
White River Junction,Vermont,Boston,Mass.,5.00
White River Junction,Vermont,New York,N.Y.,8.25
White River Junction,Vermont,Philadelphia,Pa.,11.08
White River Junction,Vermont,Baltimore,Md.,13.58
White River Junction,Vermont,Washington,D.C.,14.58
White River Junction,Vermont,Pittsburg,Pa.,23.00
White River Junction,Vermont,Chicago,Ill.,37.33
White River Junction,Vermont,Charleston,S.C.,32.00
White River Junction,Vermont,Cincinnati,Ohio,36.58
White River Junction,Vermont,Saint Louis,Mo.,46.33
White River Junction,Vermont,Omaha,Nebr.,55.50
White River Junction,Vermont,San Francisco,Cal.,105.75
Lynchburg,Virginia,Boston,Mass.,21.50
Lynchburg,Virginia,New York,N.Y.,14.33
Lynchburg,Virginia,Philadelphia,Pa.,11.50
Lynchburg,Virginia,Baltimore,Md.,7.83
Lynchburg,Virginia,Washington,D.C.,6.67
Lynchburg,Virginia,Pittsburg,Pa.,21.75
Lynchburg,Virginia,Chicago,Ill.,30.83
Lynchburg,Virginia,Charleston,S.C.,16.58
Lynchburg,Virginia,Cincinnati,Ohio,26.00
Lynchburg,Virginia,Saint Louis,Mo.,40.67
Lynchburg,Virginia,Omaha,Nebr.,54.00
Lynchburg,Virginia,San Francisco,Cal.,98.47
Norfolk,Virginia,Boston,Mass.,21.00
Norfolk,Virginia,New York,N.Y.,15.33
Norfolk,Virginia,Philadelphia,Pa.,12.28
Norfolk,Virginia,Baltimore,Md.,9.83
Norfolk,Virginia,Washington,D.C.,8.67
Norfolk,Virginia,Pittsburg,Pa.,24.25
Norfolk,Virginia,Chicago,Ill.,32.75
Norfolk,Virginia,Charleston,S.C.,19.33
Norfolk,Virginia,Cincinnati,Ohio,34.42
Norfolk,Virginia,Saint Louis,Mo.,48.50
Norfolk,Virginia,Omaha,Nebr.,50.00
Norfolk,Virginia,San Francisco,Cal.,100.47
Richmond,Virginia,Boston,Mass.,17.00
Richmond,Virginia,New York,N.Y.,11.33
Richmond,Virginia,Philadelphia,Pa.,8.28
Richmond,Virginia,Baltimore,Md.,5.83
Richmond,Virginia,Washington,D.C.,4.67
Richmond,Virginia,Pittsburg,Pa.,20.25
Richmond,Virginia,Chicago,Ill.,30.75
Richmond,Virginia,Charleston,S.C.,14.00
Richmond,Virginia,Cincinnati,Ohio,30.42
Richmond,Virginia,Saint Louis,Mo.,40.50
Richmond,Virginia,Omaha,Nebr.,53.00
Richmond,Virginia,San Francisco,Cal.,98.47
Staunton,Virginia,Boston,Mass.,20.50
Staunton,Virginia,New York,N.Y.,14.00
Staunton,Virginia,Philadelphia,Pa.,13.00
Staunton,Virginia,Baltimore,Md.,8.50
Staunton,Virginia,Washington,D.C.,7.25
Staunton,Virginia,Pittsburg,Pa.,21.00
Staunton,Virginia,Chicago,Ill.,33.00
Staunton,Virginia,Charleston,S.C.,16.00
Staunton,Virginia,Cincinnati,Ohio,20.00
Staunton,Virginia,Saint Louis,Mo.,33.67
Staunton,Virginia,Omaha,Nebr.,53.00
Staunton,Virginia,San Francisco,Cal.,99.47
Seattle,Washington,Boston,Mass.,106.75
Seattle,Washington,New York,N.Y.,102.00
Seattle,Washington,Philadelphia,Pa.,102.42
Seattle,Washington,Baltimore,Md.,100.33
Seattle,Washington,Washington,D.C.,102.08
Seattle,Washington,Pittsburg,Pa.,91.92
Seattle,Washington,Chicago,Ill.,78.25
Seattle,Washington,Charleston,S.C.,123.00
Seattle,Washington,Cincinnati,Ohio,94.08
Seattle,Washington,Saint Louis,Mo.,91.00
Seattle,Washington,Omaha,Nebr.,71.75
Seattle,Washington,San Francisco,Cal.,44.42
Tacoma,Washington,Boston,Mass.,106.75
Tacoma,Washington,New York,N.Y.,102.00
Tacoma,Washington,Philadelphia,Pa.,102.42
Tacoma,Washington,Baltimore,Md.,100.58
Tacoma,Washington,Washington,D.C.,102.42
Tacoma,Washington,Pittsburg,Pa.,91.92
Tacoma,Washington,Chicago,Ill.,78.25
Tacoma,Washington,Charleston,S.C.,123.17
Tacoma,Washington,Cincinnati,Ohio,94.08
Tacoma,Washington,Saint Louis,Mo.,91.08
Tacoma,Washington,Omaha,Nebr.,71.17
Tacoma,Washington,San Francisco,Cal.,44.67
Olympia,Washington,Boston,Mass.,116.00
Olympia,Washington,New York,N.Y.,112.92
Olympia,Washington,Philadelphia,Pa.,112.17
Olympia,Washington,Baltimore,Md.,110.58
Olympia,Washington,Washington,D.C.,112.42
Olympia,Washington,Pittsburg,Pa.,101.25
Olympia,Washington,Chicago,Ill.,88.25
Olympia,Washington,Charleston,S.C.,133.17
Olympia,Washington,Cincinnati,Ohio,104.42
Olympia,Washington,Saint Louis,Mo.,101.08
Olympia,Washington,Omaha,Nebr.,80.25
Olympia,Washington,San Francisco,Cal.,44.42
Spokane,Washington,Boston,Mass.,88.33
Spokane,Washington,New York,N.Y.,83.83
Spokane,Washington,Philadelphia,Pa.,82.23
Spokane,Washington,Baltimore,Md.,83.83
Spokane,Washington,Washington,D.C.,85.03
Spokane,Washington,Pittsburg,Pa.,74.15
Spokane,Washington,Chicago,Ill.,62.00
Spokane,Washington,Charleston,S.C.,105.17
Spokane,Washington,Cincinnati,Ohio,71.42
Spokane,Washington,Saint Louis,Mo.,72.07
Spokane,Washington,Omaha,Nebr.,61.05
Spokane,Washington,San Francisco,Cal.,51.30
Charleston,West Virginia,Boston,Mass.,26.00
Charleston,West Virginia,New York,N.Y.,20.00
Charleston,West Virginia,Philadelphia,Pa.,17.00
Charleston,West Virginia,Baltimore,Md.,15.00
Charleston,West Virginia,Washington,D.C.,14.50
Charleston,West Virginia,Pittsburg,Pa.,17.00
Charleston,West Virginia,Chicago,Ill.,15.00
Charleston,West Virginia,Charleston,S.C.,32.15
Charleston,West Virginia,Cincinnati,Ohio,6.00
Charleston,West Virginia,Saint Louis,Mo.,17.67
Charleston,West Virginia,Omaha,Nebr.,30.50
Charleston,West Virginia,San Francisco,Cal.,83.47
Grafton,West Virginia,Boston,Mass.,19.25
Grafton,West Virginia,New York,N.Y.,13.50
Grafton,West Virginia,Philadelphia,Pa.,11.00
Grafton,West Virginia,Baltimore,Md.,9.75
Grafton,West Virginia,Washington,D.C.,8.58
Grafton,West Virginia,Pittsburg,Pa.,11.83
Grafton,West Virginia,Chicago,Ill.,16.50
Grafton,West Virginia,Charleston,S.C.,26.25
Grafton,West Virginia,Cincinnati,Ohio,9.00
Grafton,West Virginia,Saint Louis,Mo.,19.92
Grafton,West Virginia,Omaha,Nebr.,45.25
Grafton,West Virginia,San Francisco,Cal.,84.47
Huntington,West Virginia,Boston,Mass.,26.67
Huntington,West Virginia,New York,N.Y.,20.17
Huntington,West Virginia,Philadelphia,Pa.,18.83
Huntington,West Virginia,Baltimore,Md.,15.58
Huntington,West Virginia,Washington,D.C.,14.42
Huntington,West Virginia,Pittsburg,Pa.,15.67
Huntington,West Virginia,Chicago,Ill.,14.00
Huntington,West Virginia,Charleston,S.C.,32.42
Huntington,West Virginia,Cincinnati,Ohio,5.00
Huntington,West Virginia,Saint Louis,Mo.,16.33
Huntington,West Virginia,Omaha,Nebr.,27.17
Huntington,West Virginia,San Francisco,Cal.,82.47
Wheeling,West Virginia,Boston,Mass.,20.25
Wheeling,West Virginia,New York,N.Y.,14.25
Wheeling,West Virginia,Philadelphia,Pa.,15.00
Wheeling,West Virginia,Baltimore,Md.,13.25
Wheeling,West Virginia,Washington,D.C.,12.00
Wheeling,West Virginia,Pittsburg,Pa.,4.00
Wheeling,West Virginia,Chicago,Ill.,14.50
Wheeling,West Virginia,Charleston,S.C.,30.75
Wheeling,West Virginia,Cincinnati,Ohio,12.33
Wheeling,West Virginia,Saint Louis,Mo.,22.83
Wheeling,West Virginia,Omaha,Nebr.,32.92
Wheeling,West Virginia,San Francisco,Cal.,83.25
Madison,Wisconsin,Boston,Mass.,33.00
Madison,Wisconsin,New York,N.Y.,30.00
Madison,Wisconsin,Philadelphia,Pa.,31.17
Madison,Wisconsin,Baltimore,Md.,31.50
Madison,Wisconsin,Washington,D.C.,32.67
Madison,Wisconsin,Pittsburg,Pa.,17.00
Madison,Wisconsin,Chicago,Ill.,4.50
Madison,Wisconsin,Charleston,S.C.,50.25
Madison,Wisconsin,Cincinnati,Ohio,16.50
Madison,Wisconsin,Saint Louis,Mo.,16.08
Madison,Wisconsin,Omaha,Nebr.,22.50
Madison,Wisconsin,San Francisco,Cal.,73.75
Milwaukee,Wisconsin,Boston,Mass.,34.33
Milwaukee,Wisconsin,New York,N.Y.,29.33
Milwaukee,Wisconsin,Philadelphia,Pa.,27.50
Milwaukee,Wisconsin,Baltimore,Md.,29.83
Milwaukee,Wisconsin,Washington,D.C.,30.83
Milwaukee,Wisconsin,Pittsburg,Pa.,15.67
Milwaukee,Wisconsin,Chicago,Ill.,2.83
Milwaukee,Wisconsin,Charleston,S.C.,48.58
Milwaukee,Wisconsin,Cincinnati,Ohio,14.83
Milwaukee,Wisconsin,Saint Louis,Mo.,14.42
Milwaukee,Wisconsin,Omaha,Nebr.,23.83
Milwaukee,Wisconsin,San Francisco,Cal.,71.75
Prairie du Chien,Wisconsin,Boston,Mass.,38.50
